1.172600000000000087e+01	1.220000000000000000e+02
1.174600000000000044e+01	1.270000000000000000e+02
1.176600000000000001e+01	1.100000000000000000e+02
1.178599999999999959e+01	1.290000000000000000e+02
1.180599999999999916e+01	1.190000000000000000e+02
1.182600000000000051e+01	1.270000000000000000e+02
1.184600000000000009e+01	1.440000000000000000e+02
1.186599999999999966e+01	1.200000000000000000e+02
1.188599999999999923e+01	1.200000000000000000e+02
1.190600000000000058e+01	1.270000000000000000e+02
1.192600000000000016e+01	1.400000000000000000e+02
1.194599999999999973e+01	1.570000000000000000e+02
1.196599999999999930e+01	1.340000000000000000e+02
1.198600000000000065e+01	1.260000000000000000e+02
1.200600000000000023e+01	1.390000000000000000e+02
1.202599999999999980e+01	1.220000000000000000e+02
1.204599999999999937e+01	1.490000000000000000e+02
1.206600000000000072e+01	1.330000000000000000e+02
1.208600000000000030e+01	1.460000000000000000e+02
1.210599999999999987e+01	1.340000000000000000e+02
1.212599999999999945e+01	1.410000000000000000e+02
1.214600000000000080e+01	1.380000000000000000e+02
1.216600000000000037e+01	1.390000000000000000e+02
1.218599999999999994e+01	1.140000000000000000e+02
1.220599999999999952e+01	1.380000000000000000e+02
1.222600000000000087e+01	1.540000000000000000e+02
1.224600000000000044e+01	1.350000000000000000e+02
1.226600000000000001e+01	1.570000000000000000e+02
1.228599999999999959e+01	1.210000000000000000e+02
1.230599999999999916e+01	1.360000000000000000e+02
1.232600000000000051e+01	1.500000000000000000e+02
1.234600000000000009e+01	1.350000000000000000e+02
1.236599999999999966e+01	1.360000000000000000e+02
1.238599999999999923e+01	1.300000000000000000e+02
1.240600000000000058e+01	1.510000000000000000e+02
1.242600000000000016e+01	1.230000000000000000e+02
1.244599999999999973e+01	1.340000000000000000e+02
1.246599999999999930e+01	1.410000000000000000e+02
1.248600000000000065e+01	1.410000000000000000e+02
1.250600000000000023e+01	1.290000000000000000e+02
1.252599999999999980e+01	1.410000000000000000e+02
1.254599999999999937e+01	1.410000000000000000e+02
1.256600000000000072e+01	1.290000000000000000e+02
1.258600000000000030e+01	1.450000000000000000e+02
1.260599999999999987e+01	1.360000000000000000e+02
1.262599999999999945e+01	1.400000000000000000e+02
1.264600000000000080e+01	1.370000000000000000e+02
1.266600000000000037e+01	1.490000000000000000e+02
1.268599999999999994e+01	1.360000000000000000e+02
1.270599999999999952e+01	1.250000000000000000e+02
1.272600000000000087e+01	1.280000000000000000e+02
1.274600000000000044e+01	1.180000000000000000e+02
1.276600000000000001e+01	1.420000000000000000e+02
1.278599999999999959e+01	1.290000000000000000e+02
1.280599999999999916e+01	1.330000000000000000e+02
1.282600000000000051e+01	1.260000000000000000e+02
1.284600000000000009e+01	1.440000000000000000e+02
1.286599999999999966e+01	1.250000000000000000e+02
1.288599999999999923e+01	1.330000000000000000e+02
1.290600000000000058e+01	1.240000000000000000e+02
1.292600000000000016e+01	1.280000000000000000e+02
1.294599999999999973e+01	1.110000000000000000e+02
1.296599999999999930e+01	1.370000000000000000e+02
1.298600000000000065e+01	1.370000000000000000e+02
1.300600000000000023e+01	1.250000000000000000e+02
1.302599999999999980e+01	1.360000000000000000e+02
1.304599999999999937e+01	1.130000000000000000e+02
1.306600000000000072e+01	1.170000000000000000e+02
1.308600000000000030e+01	1.180000000000000000e+02
1.310599999999999987e+01	1.230000000000000000e+02
1.312599999999999945e+01	1.300000000000000000e+02
1.314600000000000080e+01	1.450000000000000000e+02
1.316600000000000037e+01	1.260000000000000000e+02
1.318599999999999994e+01	1.390000000000000000e+02
1.320599999999999952e+01	1.370000000000000000e+02
1.322600000000000087e+01	1.240000000000000000e+02
1.324600000000000044e+01	1.170000000000000000e+02
1.326600000000000001e+01	1.270000000000000000e+02
1.328599999999999959e+01	1.020000000000000000e+02
1.330599999999999916e+01	1.310000000000000000e+02
1.332600000000000051e+01	1.190000000000000000e+02
1.334600000000000009e+01	1.280000000000000000e+02
1.336599999999999966e+01	1.300000000000000000e+02
1.338599999999999923e+01	1.250000000000000000e+02
1.340600000000000058e+01	1.470000000000000000e+02
1.342600000000000016e+01	1.300000000000000000e+02
1.344599999999999973e+01	1.210000000000000000e+02
1.346599999999999930e+01	1.290000000000000000e+02
1.348600000000000065e+01	1.190000000000000000e+02
1.350600000000000023e+01	1.150000000000000000e+02
1.352599999999999980e+01	1.200000000000000000e+02
1.354599999999999937e+01	1.120000000000000000e+02
1.356600000000000072e+01	1.310000000000000000e+02
1.358600000000000030e+01	1.310000000000000000e+02
1.360599999999999987e+01	1.340000000000000000e+02
1.362599999999999945e+01	1.320000000000000000e+02
1.364600000000000080e+01	1.290000000000000000e+02
1.366600000000000037e+01	1.240000000000000000e+02
1.368599999999999994e+01	1.210000000000000000e+02
1.370599999999999952e+01	1.370000000000000000e+02
1.372600000000000087e+01	1.370000000000000000e+02
1.374600000000000044e+01	1.190000000000000000e+02
1.376600000000000001e+01	1.350000000000000000e+02
1.378599999999999959e+01	1.280000000000000000e+02
1.380599999999999916e+01	1.330000000000000000e+02
1.382600000000000051e+01	1.400000000000000000e+02
1.384600000000000009e+01	1.160000000000000000e+02
1.386599999999999966e+01	1.340000000000000000e+02
1.388599999999999923e+01	1.260000000000000000e+02
1.390600000000000058e+01	1.500000000000000000e+02
1.392600000000000016e+01	1.480000000000000000e+02
1.394599999999999973e+01	1.420000000000000000e+02
1.396599999999999930e+01	1.480000000000000000e+02
1.398600000000000065e+01	1.560000000000000000e+02
1.400600000000000023e+01	1.610000000000000000e+02
1.402599999999999980e+01	1.610000000000000000e+02
1.404599999999999937e+01	1.290000000000000000e+02
1.406600000000000072e+01	1.360000000000000000e+02
1.408600000000000030e+01	1.580000000000000000e+02
1.410599999999999987e+01	1.380000000000000000e+02
1.412599999999999945e+01	1.390000000000000000e+02
1.414600000000000080e+01	1.330000000000000000e+02
1.416600000000000037e+01	1.460000000000000000e+02
1.418599999999999994e+01	1.040000000000000000e+02
1.420599999999999952e+01	1.200000000000000000e+02
1.422600000000000087e+01	1.360000000000000000e+02
1.424600000000000044e+01	1.370000000000000000e+02
1.426600000000000001e+01	1.300000000000000000e+02
1.428599999999999959e+01	1.360000000000000000e+02
1.430599999999999916e+01	1.090000000000000000e+02
1.432600000000000051e+01	1.320000000000000000e+02
1.434600000000000009e+01	1.390000000000000000e+02
1.436599999999999966e+01	1.470000000000000000e+02
1.438599999999999923e+01	1.400000000000000000e+02
1.440600000000000058e+01	1.430000000000000000e+02
1.442600000000000016e+01	1.510000000000000000e+02
1.444599999999999973e+01	1.320000000000000000e+02
1.446599999999999930e+01	1.650000000000000000e+02
1.448600000000000065e+01	1.540000000000000000e+02
1.450600000000000023e+01	1.200000000000000000e+02
1.452599999999999980e+01	1.750000000000000000e+02
1.454599999999999937e+01	1.670000000000000000e+02
1.456600000000000072e+01	1.640000000000000000e+02
1.458600000000000030e+01	1.770000000000000000e+02
1.460599999999999987e+01	2.040000000000000000e+02
1.462599999999999945e+01	1.840000000000000000e+02
1.464600000000000080e+01	1.870000000000000000e+02
1.466600000000000037e+01	2.220000000000000000e+02
1.468599999999999994e+01	2.110000000000000000e+02
1.470599999999999952e+01	2.360000000000000000e+02
1.472600000000000087e+01	2.240000000000000000e+02
1.474600000000000044e+01	2.700000000000000000e+02
1.476600000000000001e+01	2.640000000000000000e+02
1.478599999999999959e+01	2.910000000000000000e+02
1.480599999999999916e+01	3.170000000000000000e+02
1.482600000000000051e+01	3.900000000000000000e+02
1.484600000000000009e+01	4.320000000000000000e+02
1.486599999999999966e+01	4.930000000000000000e+02
1.488599999999999923e+01	5.730000000000000000e+02
1.490600000000000058e+01	6.060000000000000000e+02
1.492600000000000016e+01	6.240000000000000000e+02
1.494599999999999973e+01	6.300000000000000000e+02
1.496599999999999930e+01	6.250000000000000000e+02
1.498600000000000065e+01	5.750000000000000000e+02
1.500600000000000023e+01	4.750000000000000000e+02
1.502599999999999980e+01	3.740000000000000000e+02
1.504599999999999937e+01	2.850000000000000000e+02
1.506600000000000072e+01	2.680000000000000000e+02
1.508600000000000030e+01	1.960000000000000000e+02
1.510599999999999987e+01	1.610000000000000000e+02
1.512599999999999945e+01	1.250000000000000000e+02
1.514600000000000080e+01	1.780000000000000000e+02
1.516600000000000037e+01	1.540000000000000000e+02
1.518599999999999994e+01	1.410000000000000000e+02
1.520599999999999952e+01	1.280000000000000000e+02
1.522600000000000087e+01	1.640000000000000000e+02
1.524600000000000044e+01	1.280000000000000000e+02
1.526600000000000001e+01	1.320000000000000000e+02
1.528599999999999959e+01	1.340000000000000000e+02
1.530599999999999916e+01	1.160000000000000000e+02
1.532600000000000051e+01	1.080000000000000000e+02
1.534600000000000009e+01	1.260000000000000000e+02
1.536599999999999966e+01	1.190000000000000000e+02
1.538599999999999923e+01	1.200000000000000000e+02
1.540600000000000058e+01	1.110000000000000000e+02
1.542600000000000016e+01	1.100000000000000000e+02
1.544599999999999973e+01	9.600000000000000000e+01
1.546599999999999930e+01	1.330000000000000000e+02
1.548600000000000065e+01	1.100000000000000000e+02
1.550600000000000023e+01	1.150000000000000000e+02
1.552599999999999980e+01	1.150000000000000000e+02
1.554599999999999937e+01	1.010000000000000000e+02
1.556600000000000072e+01	1.170000000000000000e+02
1.558600000000000030e+01	1.180000000000000000e+02
1.560599999999999987e+01	9.900000000000000000e+01
1.562599999999999945e+01	1.100000000000000000e+02
1.564600000000000080e+01	1.090000000000000000e+02
1.566600000000000037e+01	1.280000000000000000e+02
1.568599999999999994e+01	1.130000000000000000e+02
1.570599999999999952e+01	1.160000000000000000e+02
1.572600000000000087e+01	1.180000000000000000e+02
1.574600000000000044e+01	1.220000000000000000e+02
1.576600000000000001e+01	1.150000000000000000e+02
1.578599999999999959e+01	1.070000000000000000e+02
1.580599999999999916e+01	1.220000000000000000e+02
1.582600000000000051e+01	1.180000000000000000e+02
1.584600000000000009e+01	1.100000000000000000e+02
1.586599999999999966e+01	1.180000000000000000e+02
1.588599999999999923e+01	1.150000000000000000e+02
1.590600000000000058e+01	1.020000000000000000e+02
1.592600000000000016e+01	1.080000000000000000e+02
1.594599999999999973e+01	1.040000000000000000e+02
1.596599999999999930e+01	1.140000000000000000e+02
1.598600000000000065e+01	1.270000000000000000e+02
1.600600000000000023e+01	1.050000000000000000e+02
1.602599999999999980e+01	1.080000000000000000e+02
1.604599999999999937e+01	1.040000000000000000e+02
1.606599999999999895e+01	1.020000000000000000e+02
1.608599999999999852e+01	1.220000000000000000e+02
1.610600000000000165e+01	1.120000000000000000e+02
1.612600000000000122e+01	1.290000000000000000e+02
1.614600000000000080e+01	1.090000000000000000e+02
1.616600000000000037e+01	1.230000000000000000e+02
1.618599999999999994e+01	1.440000000000000000e+02
1.620599999999999952e+01	1.200000000000000000e+02
1.622599999999999909e+01	1.110000000000000000e+02
1.624599999999999866e+01	1.240000000000000000e+02
1.626599999999999824e+01	1.130000000000000000e+02
1.628600000000000136e+01	1.190000000000000000e+02
1.630600000000000094e+01	1.160000000000000000e+02
1.632600000000000051e+01	1.100000000000000000e+02
1.634600000000000009e+01	1.130000000000000000e+02
1.636599999999999966e+01	1.130000000000000000e+02
1.638599999999999923e+01	1.140000000000000000e+02
1.640599999999999881e+01	1.220000000000000000e+02
1.642599999999999838e+01	1.370000000000000000e+02
1.644600000000000151e+01	1.280000000000000000e+02
1.646600000000000108e+01	1.070000000000000000e+02
1.648600000000000065e+01	9.800000000000000000e+01
1.650600000000000023e+01	1.290000000000000000e+02
1.652599999999999980e+01	1.350000000000000000e+02
1.654599999999999937e+01	1.170000000000000000e+02
1.656599999999999895e+01	1.140000000000000000e+02
1.658599999999999852e+01	1.260000000000000000e+02
1.660600000000000165e+01	1.240000000000000000e+02
1.662600000000000122e+01	1.210000000000000000e+02
1.664600000000000080e+01	1.520000000000000000e+02
1.666600000000000037e+01	1.300000000000000000e+02
1.668599999999999994e+01	1.610000000000000000e+02
1.670599999999999952e+01	1.550000000000000000e+02
1.672599999999999909e+01	1.800000000000000000e+02
1.674599999999999866e+01	1.830000000000000000e+02
1.676599999999999824e+01	1.790000000000000000e+02
1.678600000000000136e+01	2.100000000000000000e+02
1.680600000000000094e+01	2.260000000000000000e+02
1.682600000000000051e+01	2.350000000000000000e+02
1.684600000000000009e+01	2.300000000000000000e+02
1.686599999999999966e+01	2.500000000000000000e+02
1.688599999999999923e+01	2.960000000000000000e+02
1.690599999999999881e+01	2.630000000000000000e+02
1.692599999999999838e+01	3.590000000000000000e+02
1.694600000000000151e+01	3.680000000000000000e+02
1.696600000000000108e+01	4.650000000000000000e+02
1.698600000000000065e+01	5.130000000000000000e+02
1.700600000000000023e+01	6.090000000000000000e+02
1.702599999999999980e+01	6.870000000000000000e+02
1.704599999999999937e+01	7.610000000000000000e+02
1.706599999999999895e+01	8.560000000000000000e+02
1.708599999999999852e+01	9.030000000000000000e+02
1.710600000000000165e+01	8.480000000000000000e+02
1.712600000000000122e+01	7.880000000000000000e+02
1.714600000000000080e+01	6.600000000000000000e+02
1.716600000000000037e+01	5.040000000000000000e+02
1.718599999999999994e+01	3.850000000000000000e+02
1.720599999999999952e+01	2.900000000000000000e+02
1.722599999999999909e+01	2.340000000000000000e+02
1.724599999999999866e+01	1.750000000000000000e+02
1.726599999999999824e+01	1.660000000000000000e+02
1.728600000000000136e+01	1.470000000000000000e+02
1.730600000000000094e+01	1.240000000000000000e+02
1.732600000000000051e+01	1.430000000000000000e+02
1.734600000000000009e+01	1.630000000000000000e+02
1.736599999999999966e+01	1.380000000000000000e+02
1.738599999999999923e+01	1.360000000000000000e+02
1.740599999999999881e+01	1.150000000000000000e+02
1.742599999999999838e+01	1.250000000000000000e+02
1.744600000000000151e+01	1.070000000000000000e+02
1.746600000000000108e+01	1.160000000000000000e+02
1.748600000000000065e+01	1.470000000000000000e+02
1.750600000000000023e+01	1.450000000000000000e+02
1.752599999999999980e+01	1.320000000000000000e+02
1.754599999999999937e+01	1.340000000000000000e+02
1.756599999999999895e+01	1.730000000000000000e+02
1.758599999999999852e+01	1.510000000000000000e+02
1.760600000000000165e+01	1.680000000000000000e+02
1.762600000000000122e+01	1.580000000000000000e+02
1.764600000000000080e+01	1.840000000000000000e+02
1.766600000000000037e+01	1.960000000000000000e+02
1.768599999999999994e+01	2.170000000000000000e+02
1.770599999999999952e+01	2.260000000000000000e+02
1.772599999999999909e+01	2.730000000000000000e+02
1.774599999999999866e+01	2.920000000000000000e+02
1.776599999999999824e+01	3.540000000000000000e+02
1.778600000000000136e+01	3.870000000000000000e+02
1.780600000000000094e+01	3.850000000000000000e+02
1.782600000000000051e+01	3.350000000000000000e+02
1.784600000000000009e+01	3.760000000000000000e+02
1.786599999999999966e+01	3.420000000000000000e+02
1.788599999999999923e+01	2.560000000000000000e+02
1.790599999999999881e+01	2.250000000000000000e+02
1.792599999999999838e+01	2.030000000000000000e+02
1.794600000000000151e+01	1.620000000000000000e+02
1.796600000000000108e+01	1.660000000000000000e+02
1.798600000000000065e+01	1.230000000000000000e+02
1.800600000000000023e+01	1.190000000000000000e+02
1.802599999999999980e+01	1.180000000000000000e+02
1.804599999999999937e+01	1.170000000000000000e+02
1.806599999999999895e+01	1.270000000000000000e+02
1.808599999999999852e+01	1.370000000000000000e+02
1.810600000000000165e+01	1.080000000000000000e+02
1.812600000000000122e+01	1.270000000000000000e+02
1.814600000000000080e+01	9.800000000000000000e+01
1.816600000000000037e+01	1.270000000000000000e+02
1.818599999999999994e+01	9.400000000000000000e+01
1.820599999999999952e+01	1.020000000000000000e+02
1.822599999999999909e+01	1.190000000000000000e+02
1.824599999999999866e+01	9.500000000000000000e+01
1.826599999999999824e+01	1.100000000000000000e+02
1.828600000000000136e+01	1.230000000000000000e+02
1.830600000000000094e+01	1.260000000000000000e+02
1.832600000000000051e+01	1.130000000000000000e+02
1.834600000000000009e+01	1.220000000000000000e+02
1.836599999999999966e+01	1.470000000000000000e+02
1.838599999999999923e+01	1.250000000000000000e+02
1.840599999999999881e+01	1.400000000000000000e+02
1.842599999999999838e+01	1.390000000000000000e+02
1.844600000000000151e+01	1.630000000000000000e+02
1.846600000000000108e+01	1.740000000000000000e+02
1.848600000000000065e+01	1.680000000000000000e+02
1.850600000000000023e+01	1.570000000000000000e+02
1.852599999999999980e+01	1.700000000000000000e+02
1.854599999999999937e+01	1.650000000000000000e+02
1.856599999999999895e+01	2.000000000000000000e+02
1.858599999999999852e+01	2.010000000000000000e+02
1.860600000000000165e+01	2.120000000000000000e+02
1.862600000000000122e+01	2.090000000000000000e+02
1.864600000000000080e+01	2.530000000000000000e+02
1.866600000000000037e+01	2.920000000000000000e+02
1.868599999999999994e+01	3.150000000000000000e+02
1.870599999999999952e+01	3.520000000000000000e+02
1.872599999999999909e+01	4.220000000000000000e+02
1.874599999999999866e+01	3.670000000000000000e+02
1.876599999999999824e+01	3.220000000000000000e+02
1.878600000000000136e+01	3.170000000000000000e+02
1.880600000000000094e+01	2.210000000000000000e+02
1.882600000000000051e+01	2.050000000000000000e+02
1.884600000000000009e+01	1.650000000000000000e+02
1.886599999999999966e+01	1.490000000000000000e+02
1.888599999999999923e+01	1.200000000000000000e+02
1.890599999999999881e+01	1.140000000000000000e+02
1.892599999999999838e+01	9.900000000000000000e+01
1.894600000000000151e+01	9.700000000000000000e+01
1.896600000000000108e+01	1.140000000000000000e+02
1.898600000000000065e+01	1.100000000000000000e+02
1.900600000000000023e+01	8.500000000000000000e+01
1.902599999999999980e+01	1.090000000000000000e+02
1.904599999999999937e+01	1.080000000000000000e+02
1.906599999999999895e+01	1.190000000000000000e+02
1.908599999999999852e+01	8.700000000000000000e+01
1.910600000000000165e+01	8.100000000000000000e+01
1.912600000000000122e+01	9.500000000000000000e+01
1.914600000000000080e+01	8.200000000000000000e+01
1.916600000000000037e+01	7.900000000000000000e+01
1.918599999999999994e+01	9.600000000000000000e+01
1.920599999999999952e+01	9.800000000000000000e+01
1.922599999999999909e+01	1.010000000000000000e+02
1.924599999999999866e+01	1.080000000000000000e+02
1.926599999999999824e+01	9.700000000000000000e+01
1.928600000000000136e+01	9.100000000000000000e+01
1.930600000000000094e+01	1.060000000000000000e+02
1.932600000000000051e+01	8.900000000000000000e+01
1.934600000000000009e+01	1.040000000000000000e+02
1.936599999999999966e+01	1.010000000000000000e+02
1.938599999999999923e+01	8.700000000000000000e+01
1.940599999999999881e+01	1.020000000000000000e+02
1.942599999999999838e+01	1.150000000000000000e+02
1.944600000000000151e+01	9.700000000000000000e+01
1.946600000000000108e+01	1.180000000000000000e+02
1.948600000000000065e+01	1.220000000000000000e+02
1.950600000000000023e+01	1.130000000000000000e+02
1.952599999999999980e+01	1.100000000000000000e+02
1.954599999999999937e+01	1.150000000000000000e+02
1.956599999999999895e+01	1.210000000000000000e+02
1.958599999999999852e+01	8.900000000000000000e+01
1.960600000000000165e+01	9.000000000000000000e+01
1.962600000000000122e+01	1.050000000000000000e+02
1.964600000000000080e+01	9.900000000000000000e+01
1.966600000000000037e+01	9.500000000000000000e+01
1.968599999999999994e+01	1.020000000000000000e+02
1.970599999999999952e+01	9.900000000000000000e+01
1.972599999999999909e+01	8.500000000000000000e+01
1.974599999999999866e+01	1.310000000000000000e+02
1.976599999999999824e+01	1.090000000000000000e+02
1.978600000000000136e+01	8.600000000000000000e+01
1.980600000000000094e+01	1.150000000000000000e+02
1.982600000000000051e+01	9.500000000000000000e+01
1.984600000000000009e+01	1.250000000000000000e+02
1.986599999999999966e+01	1.110000000000000000e+02
1.988599999999999923e+01	1.180000000000000000e+02
1.990599999999999881e+01	1.020000000000000000e+02
1.992599999999999838e+01	8.600000000000000000e+01
1.994600000000000151e+01	1.020000000000000000e+02
1.996600000000000108e+01	1.110000000000000000e+02
1.998600000000000065e+01	8.600000000000000000e+01
2.000600000000000023e+01	1.010000000000000000e+02
2.002599999999999980e+01	9.900000000000000000e+01
2.004599999999999937e+01	1.000000000000000000e+02
2.006599999999999895e+01	1.120000000000000000e+02
2.008599999999999852e+01	9.000000000000000000e+01
2.010600000000000165e+01	1.040000000000000000e+02
2.012600000000000122e+01	9.000000000000000000e+01
2.014600000000000080e+01	9.200000000000000000e+01
2.016600000000000037e+01	1.080000000000000000e+02
2.018599999999999994e+01	8.700000000000000000e+01
2.020599999999999952e+01	1.070000000000000000e+02
2.022599999999999909e+01	8.900000000000000000e+01
2.024599999999999866e+01	1.070000000000000000e+02
2.026599999999999824e+01	8.800000000000000000e+01
2.028600000000000136e+01	1.050000000000000000e+02
2.030600000000000094e+01	9.300000000000000000e+01
2.032600000000000051e+01	7.900000000000000000e+01
2.034600000000000009e+01	9.400000000000000000e+01
2.036599999999999966e+01	8.800000000000000000e+01
2.038599999999999923e+01	9.400000000000000000e+01
2.040599999999999881e+01	9.700000000000000000e+01
2.042599999999999838e+01	1.090000000000000000e+02
2.044600000000000151e+01	1.090000000000000000e+02
2.046600000000000108e+01	1.050000000000000000e+02
2.048600000000000065e+01	1.000000000000000000e+02
2.050600000000000023e+01	1.020000000000000000e+02
2.052599999999999980e+01	9.500000000000000000e+01
2.054599999999999937e+01	1.040000000000000000e+02
2.056599999999999895e+01	9.000000000000000000e+01
2.058599999999999852e+01	1.100000000000000000e+02
2.060600000000000165e+01	1.010000000000000000e+02
2.062600000000000122e+01	8.600000000000000000e+01
2.064600000000000080e+01	1.230000000000000000e+02
2.066600000000000037e+01	1.210000000000000000e+02
2.068599999999999994e+01	9.300000000000000000e+01
2.070599999999999952e+01	1.090000000000000000e+02
2.072599999999999909e+01	9.300000000000000000e+01
2.074599999999999866e+01	1.000000000000000000e+02
2.076599999999999824e+01	1.300000000000000000e+02
2.078600000000000136e+01	1.400000000000000000e+02
2.080600000000000094e+01	1.470000000000000000e+02
2.082600000000000051e+01	1.310000000000000000e+02
2.084600000000000009e+01	1.330000000000000000e+02
2.086599999999999966e+01	1.520000000000000000e+02
2.088599999999999923e+01	1.540000000000000000e+02
2.090599999999999881e+01	1.210000000000000000e+02
2.092599999999999838e+01	1.340000000000000000e+02
2.094600000000000151e+01	1.260000000000000000e+02
2.096600000000000108e+01	1.220000000000000000e+02
2.098600000000000065e+01	1.250000000000000000e+02
2.100600000000000023e+01	1.190000000000000000e+02
2.102599999999999980e+01	1.080000000000000000e+02
2.104599999999999937e+01	9.500000000000000000e+01
2.106599999999999895e+01	9.500000000000000000e+01
2.108599999999999852e+01	1.030000000000000000e+02
2.110600000000000165e+01	9.700000000000000000e+01
2.112600000000000122e+01	8.300000000000000000e+01
2.114600000000000080e+01	1.030000000000000000e+02
2.116600000000000037e+01	9.900000000000000000e+01
2.118599999999999994e+01	9.100000000000000000e+01
2.120599999999999952e+01	9.800000000000000000e+01
2.122599999999999909e+01	9.700000000000000000e+01
2.124599999999999866e+01	1.080000000000000000e+02
2.126599999999999824e+01	9.900000000000000000e+01
2.128600000000000136e+01	1.110000000000000000e+02
2.130600000000000094e+01	9.900000000000000000e+01
2.132600000000000051e+01	1.070000000000000000e+02
2.134600000000000009e+01	1.130000000000000000e+02
2.136599999999999966e+01	8.800000000000000000e+01
2.138599999999999923e+01	9.400000000000000000e+01
2.140599999999999881e+01	9.800000000000000000e+01
2.142599999999999838e+01	8.900000000000000000e+01
2.144600000000000151e+01	8.200000000000000000e+01
2.146600000000000108e+01	8.400000000000000000e+01
2.148600000000000065e+01	9.000000000000000000e+01
2.150600000000000023e+01	1.020000000000000000e+02
2.152599999999999980e+01	1.020000000000000000e+02
2.154599999999999937e+01	1.040000000000000000e+02
2.156599999999999895e+01	1.000000000000000000e+02
2.158599999999999852e+01	8.100000000000000000e+01
2.160600000000000165e+01	9.800000000000000000e+01
2.162600000000000122e+01	9.600000000000000000e+01
2.164600000000000080e+01	1.000000000000000000e+02
2.166600000000000037e+01	6.700000000000000000e+01
2.168599999999999994e+01	8.800000000000000000e+01
2.170599999999999952e+01	1.010000000000000000e+02
